2/24/21,LA,0,0,0,408463
2/24/21,MA,19444,0,0,477796
2/24/21,MD,34672,0,0,9626
2/24/21,ME,1515,0,0,12779
2/24/21,MI,0,0,0,529080
2/24/21,MN,25579,5284,0,467969
2/24/21,MO,0,0,0,0
2/24/21,MP,4,0,0,29
2/24/21,MS,9012,0,0,273437
2/24/21,MT,4559,0,0,96040
2/24/21,NC,0,0,0,0
2/24/21,ND,3860,563,0,97389
2/24/21,NE,6059,0,0,153585
2/24/21,NH,1101,342,0,70318
2/24/21,NJ,63252,0,0,0
2/24/21,NM,13024,0,0,137250
2/24/21,NV,0,0,0,0
2/24/21,NY,0,0,0,0
2/24/21,OH,49788,7083,0,897425
2/24/21,OK,23768,0,0,403159
2/24/21,OR,8496,0,0,0
2/24/21,PA,0,0,0,828570
2/24/21,PR,0,0,0,90027
2/24/21,RI,8850,0,0,0
2/24/21,SC,20117,0,0,230793
2/24/21,SD,6570,0,0,108053
2/24/21,TN,18430,0,0,743254
2/24/21,TX,0,0,0,2368008
2/24/21,UT,14554,2288,807,347721
2/24/21,VA,23798,0,0,0
2/24/21,VI,0,0,0,2487
2/24/21,VT,0,0,0,11998
2/24/21,WA,19160,0,0,0
2/24/21,WI,25893,2250,0,546408
2/24/21,WV,0,0,0,120030
2/24/21,WY,1374,0,0,52679
2/23/21,AK,1260,0,0,0
2/23/21,AL,45250,2632,1497,275245
2/23/21,AR,14617,0,1505,306382
2/23/21,AZ,57072,0,0,0
2/23/21,CA,0,0,0,0
2/23/21,CO,23293,0,0,0
2/23/21,CT,0,0,0,0
2/23/21,DC,0,0,0,28532
2/23/21,DE,0,0,0,0
2/23/21,FL,79410,0,0,0
2/23/21,GA,55167,8967,0,0
2/23/21,GU,0,0,0,7555
2/23/21,HI,2196,0,0,0
2/23/21,IA,0,0,0,310864
2/23/21,ID,7007,1224,0,92573
2/23/21,IL,0,0,0,0
2/23/21,IN,42557,7438,0,0
2/23/21,KS,9103,2466,411,0
2/23/21,KY,18768,3912,0,47067
2/23/21,LA,0,0,0,396834
2/23/21,MA,19176,0,0,477796
2/23/21,MD,34577,0,0,9606
2/23/21,ME,1511,0,0,12772
2/23/21,MI,0,0,0,529080
2/23/21,MN,25528,5276,0,467147
2/23/21,MO,0,0,0,0
2/23/21,MP,4,0,0,29
2/23/21,MS,9012,0,0,273437
2/23/21,MT,4554,0,0,95772
2/23/21,NC,0,0,0,0
2/23/21,ND,3859,562,0,97286
2/23/21,NE,6048,0,0,142336
2/23/21,NH,1095,341,0,70040
2/23/21,NJ,63190,0,0,0
2/23/21,NM,12989,0,0,135608
2/23/21,NV,0,0,0,0
2/23/21,NY,0,0,0,0
2/23/21,OH,49651,7073,0,894113
2/23/21,OK,23700,0,0,401945
2/23/21,OR,8457,0,0,0
2/23/21,PA,0,0,0,816884
2/23/21,PR,0,0,0,89469
2/23/21,RI,8835,0,0,0
2/23/21,SC,20024,0,0,230793
2/23/21,SD,6548,0,0,107745
2/23/21,TN,18363,0,0,741057
2/23/21,TX,0,0,0,2353741
2/23/21,UT,14520,2280,801,346157
2/23/21,VA,23698,0,0,0
2/23/21,VI,0,0,0,2483
2/23/21,VT,0,0,0,11907
2/23/21,WA,19110,0,0,0
2/23/21,WI,25838,2249,0,545562
2/23/21,WV,0,0,0,119337
2/23/21,WY,1373,0,0,52668
2/22/21,AK,1251,0,0,0
2/22/21,AL,45128,2623,1490,275245
2/22/21,AR,14570,0,1503,305470
